line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

234  0.168093061119344E+08   11.605559  4.254656  3.582530  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.373E-09  0.1108  3.582530   -6.597  3.265096  8.253102  0.0000000E+00  0.3578168E+00  5.2463683E-01  2.2710223E-13  7.3013974E-19  9.9493733E-02  5.8731583E-11  7.1206421E-17  1.7953983E-03  1.2724680E-02  6.726E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040120  0.0000000E+00  0.0000000000E+00
235  0.168153072343761E+08   11.604042  4.254694  3.582533  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.366E-09  0.1111  3.582533   -6.597  3.266071  8.253640  0.0000000E+00  0.3536574E+00  5.2720985E-01  2.3220142E-13  3.2242202E-19  1.0108009E-01  4.1525782E-11  7.0944641E-17  1.7954018E-03  1.2724250E-02  6.686E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040129  0.0000000E+00  0.0000000000E+00
236  0.168212835632455E+08   11.602530  4.254705  3.582517  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.358E-09  0.1114  3.582517   -6.597  3.267058  8.254181  0.0000000E+00  0.3495140E+00  5.2974482E-01  2.3720773E-13  1.4492641E-19  1.0268840E-01  2.9771967E-11  7.1337988E-17  1.7954053E-03  1.2723812E-02  6.646E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040135  0.0000000E+00  0.0000000000E+00
237  0.168272598921150E+08   11.601018  4.254725  3.582509  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.350E-09  0.1117  3.582509   -6.597  3.268059  8.254725  0.0000000E+00  0.3453693E+00  5.3225204E-01  2.4241513E-13  6.5497497E-20  1.0432576E-01  2.1760626E-11  7.2099330E-17  1.7954090E-03  1.2723364E-02  6.606E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040142  0.0000000E+00  0.0000000000E+00
238  0.168338680043221E+08   11.599347  4.254762  3.582512  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.341E-09  0.1120  3.582512   -6.597  3.269026  8.255287  0.0000000E+00  0.3411720E+00  5.3474391E-01  2.4831523E-13  1.3207331E-08  1.0603111E-01  3.1139872E-11  7.6809589E-08  1.7954129E-03  1.2722778E-02  6.562E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040151  0.0000000E+00  0.0000000000E+00
239  0.168399958758167E+08   11.597796  4.254841  3.582519  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.334E-09  0.1118  3.582519   -6.597  3.270007  8.255848  0.0000000E+00  0.3370530E+00  5.3717081E-01  2.5397222E-13  3.9961123E-09  1.0772316E-01  2.8344382E-11  4.1625933E-08  1.7954169E-03  1.2722365E-02  6.522E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040164  0.0000000E+00  0.0000000000E+00
240  0.168465463591384E+08   11.596139  4.254706  3.582532  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.325E-09  0.1123  3.582532   -6.597  3.270976  8.256409  0.0000000E+00  0.3329224E+00  5.3955828E-01  2.5992320E-13  2.3186764E-10  1.0946616E-01  3.5704915E-11  2.1095544E-08  1.7954210E-03  1.2721907E-02  6.479E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040157  0.0000000E+00  0.0000000000E+00
241  0.168525685776761E+08   11.594616  4.254778  3.582530  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.317E-09  0.1125  3.582530   -6.597  3.272037  8.256974  0.0000000E+00  0.3287796E+00  5.4194277E-01  2.6583895E-13  6.5161346E-13  1.1122435E-01  2.5172810E-11  1.0433300E-09  1.7954253E-03  1.2721437E-02  6.440E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040169  0.0000000E+00  0.0000000000E+00
242  0.168586964491707E+08   11.593065  4.254876  3.582565  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.310E-09  0.1128  3.582565   -6.597  3.273139  8.257554  0.0000000E+00  0.3245645E+00  5.4433590E-01  2.7208881E-13  1.5311250E-15  1.1304626E-01  1.8178696E-11  4.5705122E-11  1.7954298E-03  1.2720922E-02  6.400E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040183  0.0000000E+00  0.0000000000E+00
243  0.168647186677084E+08   11.591541  4.254847  3.582534  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.302E-09  0.1130  3.582534   -6.597  3.274223  8.258126  0.0000000E+00  0.3204723E+00  5.4662468E-01  2.7833842E-13  2.9663985E-09  1.1484955E-01  1.5187045E-11  1.3476887E-08  1.7954343E-03  1.2720385E-02  6.361E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040186  0.0000000E+00  0.0000000000E+00
244  0.168709521921597E+08   11.589963  4.254977  3.582574  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.294E-09  0.1132  3.582574   -6.597  3.275345  8.258717  0.0000000E+00  0.3162824E+00  5.4893084E-01  2.8499207E-13  4.3644493E-09  1.1673327E-01  1.5287360E-11  3.0144836E-08  1.7954391E-03  1.2719820E-02  6.320E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040204  0.0000000E+00  0.0000000000E+00
245  0.168771857166111E+08   11.588384  4.255085  3.582569  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.287E-09  0.1134  3.582569   -6.596  3.276459  8.259306  0.0000000E+00  0.3121565E+00  5.5116192E-01  2.9179839E-13  9.9305037E-09  1.1862794E-01  1.8436676E-11  5.9894837E-08  1.7954441E-03  1.2719224E-02  6.280E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040219  0.0000000E+00  0.0000000000E+00
246  0.168834192410624E+08   11.586805  4.255172  3.582560  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.279E-09  0.1136  3.582560   -6.596  3.277610  8.259905  0.0000000E+00  0.3080190E+00  5.5336454E-01  2.9886676E-13  6.3765961E-09  1.2056274E-01  1.9464690E-11  4.6216911E-08  1.7954493E-03  1.2718680E-02  6.241E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040233  0.0000000E+00  0.0000000000E+00
247  0.168911319069090E+08   11.584850  4.255217  3.582522  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.269E-09  0.1138  3.582522   -6.596  3.278637  8.260529  0.0000000E+00  0.3038382E+00  5.5546103E-01  3.0668623E-13  1.6666997E-08  1.2264693E-01  6.4886890E-11  2.9399135E-07  1.7954551E-03  1.2717736E-02  6.192E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040243  0.0000000E+00  0.0000000000E+00
248  0.168972597784036E+08   11.583296  4.255357  3.582553  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.262E-09  0.1140  3.582553   -6.596  3.279871  8.261149  0.0000000E+00  0.2996840E+00  5.5760735E-01  3.1426371E-13  1.1087423E-09  1.2465462E-01  4.2301288E-11  1.8831266E-08  1.7954607E-03  1.2717498E-02  6.153E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040262  0.0000000E+00  0.0000000000E+00
249  0.169033876498981E+08   11.581742  4.255475  3.582546  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.255E-09  0.1142  3.582546   -6.596  3.281093  8.261766  0.0000000E+00  0.2955800E+00  5.5968634E-01  3.2189033E-13  7.6554772E-09  1.2667958E-01  3.0503423E-11  3.6545995E-08  1.7954664E-03  1.2716857E-02  6.114E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040278  0.0000000E+00  0.0000000000E+00
250  0.169096211743494E+08   11.580160  4.255594  3.582504  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.247E-09  0.1143  3.582504   -6.595  3.282380  8.262406  0.0000000E+00  0.2913714E+00  5.6178146E-01  3.3008047E-13  3.9262438E-09  1.2879292E-01  2.1338775E-11  1.6658690E-08  1.7954725E-03  1.2716245E-02  6.075E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040295  0.0000000E+00  0.0000000000E+00
251  0.169158546988008E+08   11.578578  4.255684  3.582500  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.240E-09  0.1146  3.582500   -6.595  3.283638  8.263037  0.0000000E+00  0.2872628E+00  5.6377742E-01  3.3841198E-13  5.5565737E-09  1.3090542E-01  1.9643327E-11  4.1843813E-08  1.7954788E-03  1.2715563E-02  6.036E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040309  0.0000000E+00  0.0000000000E+00
252  0.169222995291657E+08   11.576941  4.255814  3.582493  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.232E-09  0.1148  3.582493   -6.595  3.284928  8.263687  0.0000000E+00  0.2830653E+00  5.6576878E-01  3.4724587E-13  5.5544492E-09  1.3311140E-01  2.0138390E-11  4.9286405E-08  1.7954854E-03  1.2714869E-02  5.996E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040326  0.0000000E+00  0.0000000000E+00
253  0.169288500124875E+08   11.575277  4.255981  3.582485  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.224E-09  0.1151  3.582485   -6.595  3.286256  8.264354  0.0000000E+00  0.2789177E+00  5.6767822E-01  3.5649426E-13  3.3076236E-08  1.3534945E-01  2.5926145E-11  1.4060621E-07  1.7954923E-03  1.2714010E-02  5.955E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040348  0.0000000E+00  0.0000000000E+00
254  0.169354004958092E+08   11.573612  4.256060  3.582480  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.217E-09  0.1154  3.582480   -6.595  3.287594  8.265022  0.0000000E+00  0.2747667E+00  5.6954411E-01  3.6602230E-13  3.8408737E-08  1.3763449E-01  2.9112911E-11  1.6674771E-07  1.7954996E-03  1.2713242E-02  5.915E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040361  0.0000000E+00  0.0000000000E+00
255  0.169419509791310E+08   11.571945  4.256244  3.582468  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.209E-09  0.1156  3.582468   -6.595  3.288921  8.265687  0.0000000E+00  0.2706667E+00  5.7133453E-01  3.7586845E-13  2.9533661E-09  1.3994387E-01  3.0899880E-11  7.6937477E-08  1.7955071E-03  1.2712664E-02  5.874E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040384  0.0000000E+00  0.0000000000E+00
256  0.169532558455088E+08   11.569067  4.256388  3.582496  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.196E-09  0.1155  3.582496   -6.594  3.289816  8.266415  0.0000000E+00  0.2664958E+00  5.7263854E-01  3.8768126E-13  4.4737984E-09  1.4281058E-01  1.3965678E-10  3.0729924E-07  1.7955175E-03  1.2711395E-02  5.806E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040407  0.0000000E+00  0.0000000000E+00
257  0.169594893699602E+08   11.567480  4.256509  3.582484  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.189E-09  0.1158  3.582484   -6.594  3.291326  8.267121  0.0000000E+00  0.2623524E+00  5.7439242E-01  3.9800284E-13  2.6151933E-12  1.4519997E-01  7.8596150E-11  5.8990350E-09  1.7955256E-03  1.2710985E-02  5.768E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040424  0.0000000E+00  0.0000000000E+00
258  0.169658285473683E+08   11.565865  4.256710  3.582468  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.181E-09  0.1161  3.582468   -6.594  3.292828  8.267829  0.0000000E+00  0.2581692E+00  5.7611131E-01  4.0870502E-13  4.8721986E-09  1.4766412E-01  4.5450012E-11  1.5495157E-08  1.7955341E-03  1.2710145E-02  5.729E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040448  0.0000000E+00  0.0000000000E+00
259  0.169722733777332E+08   11.564221  4.256877  3.582457  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.174E-09  0.1164  3.582457   -6.593  3.294326  8.268539  0.0000000E+00  0.2540416E+00  5.7774350E-01  4.1991623E-13  1.0791685E-08  1.5015937E-01  3.1473231E-11  6.8497607E-08  1.7955430E-03  1.2709228E-02  5.690E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040470  0.0000000E+00  0.0000000000E+00
260  0.169789295140118E+08   11.562522  4.257148  3.582459  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.167E-09  0.1168  3.582459   -6.593  3.295864  8.269270  0.0000000E+00  0.2498587E+00  5.7933236E-01  4.3193868E-13  3.7241955E-08  1.5275319E-01  2.6681384E-11  1.0149022E-07  1.7955524E-03  1.2708257E-02  5.650E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040501  0.0000000E+00  0.0000000000E+00
261  0.169860082621176E+08   11.560714  4.257360  3.582437  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.159E-09  0.1165  3.582437   -6.592  3.297377  8.270011  0.0000000E+00  0.2457186E+00  5.8079828E-01  4.4432849E-13  2.2335007E-07  1.5542740E-01  3.9937232E-11  5.3980439E-07  1.7955624E-03  1.2706492E-02  5.607E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040527  0.0000000E+00  0.0000000000E+00
262  0.169924530924825E+08   11.559066  4.257564  3.582415  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.152E-09  0.1164  3.582415   -6.592  3.299010  8.270762  0.0000000E+00  0.2415593E+00  5.8228819E-01  4.5760442E-13  2.5348465E-08  1.5809646E-01  2.4636170E-11  4.6533333E-08  1.7955725E-03  1.2706467E-02  5.568E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040552  0.0000000E+00  0.0000000000E+00
263  0.169996374935451E+08   11.557228  4.257865  3.582392  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.144E-09  0.1176  3.582392   -6.592  3.300584  8.271529  0.0000000E+00  0.2374244E+00  5.8362265E-01  4.7146741E-13  1.6937069E-09  1.6089662E-01  3.2877656E-11  7.6127600E-08  1.7955836E-03  1.2705457E-02  5.525E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040586  0.0000000E+00  0.0000000000E+00
264  0.170066105886940E+08   11.555441  4.257946  3.582396  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.136E-09  0.1179  3.582396   -6.591  3.302181  8.272298  0.0000000E+00  0.2332569E+00  5.8493878E-01  4.8573793E-13  4.0496240E-09  1.6374783E-01  3.1341363E-11  9.5753059E-08  1.7955950E-03  1.2704388E-02  5.484E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040600  0.0000000E+00  0.0000000000E+00
265  0.170135836838430E+08   11.553655  4.258095  3.582379  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.128E-09  0.1181  3.582379   -6.591  3.303825  8.273071  0.0000000E+00  0.2291463E+00  5.8616261E-01  5.0039932E-13  1.6869435E-08  1.6663440E-01  3.3483059E-11  2.0256379E-07  1.7956069E-03  1.2703164E-02  5.442E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040620  0.0000000E+00  0.0000000000E+00
266  0.170207680849055E+08   11.551813  4.258392  3.582352  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.121E-09  0.1184  3.582352   -6.591  3.305552  8.273877  0.0000000E+00  0.2249577E+00  5.8733277E-01  5.1610072E-13  7.2159425E-08  1.6965272E-01  3.7570586E-11  4.0286624E-07  1.7956197E-03  1.2701690E-02  5.399E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040655  0.0000000E+00  0.0000000000E+00
267  0.170272129152705E+08   11.550158  4.258651  3.582329  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.114E-09  0.1176  3.582329   -6.590  3.307346  8.274675  0.0000000E+00  0.2208711E+00  5.8849382E-01  5.3250056E-13  1.1924282E-11  1.7257793E-01  2.1213165E-11  4.5015295E-09  1.7956322E-03  1.2701177E-02  5.360E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040685  0.0000000E+00  0.0000000000E+00
268  0.170345029692899E+08   11.548284  4.258975  3.582300  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.106E-09  0.1188  3.582300   -6.590  3.309126  8.275500  0.0000000E+00  0.2166955E+00  5.8950984E-01  5.4970356E-13  5.4242095E-11  1.7573729E-01  2.3709520E-11  1.0485414E-08  1.7956463E-03  1.2699932E-02  5.317E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040722  0.0000000E+00  0.0000000000E+00
269  0.170418986762660E+08   11.546381  4.259327  3.582269  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.098E-09  0.1190  3.582269   -6.589  3.310946  8.276342  0.0000000E+00  0.2125123E+00  5.9043841E-01  5.6775384E-13  9.4954825E-10  1.7899161E-01  2.8569067E-11  5.0351614E-08  1.7956613E-03  1.2698581E-02  5.273E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040762  0.0000000E+00  0.0000000000E+00
270  0.170492943832422E+08   11.544475  4.259690  3.582235  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.090E-09  0.1192  3.582235   -6.589  3.312770  8.277186  0.0000000E+00  0.2083894E+00  5.9125836E-01  5.8611471E-13  8.0495590E-08  1.8229451E-01  3.9103197E-11  4.7124984E-07  1.7956769E-03  1.2696593E-02  5.229E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040802  0.0000000E+00  0.0000000000E+00
271  0.170559505195207E+08   11.542757  4.260021  3.582150  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.083E-09  0.1197  3.582150   -6.588  3.314776  8.278065  0.0000000E+00  0.2042503E+00  5.9214540E-01  6.0632171E-13  5.9700538E-12  1.8554607E-01  2.0590772E-11  3.1649586E-09  1.7956924E-03  1.2695960E-02  5.189E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040840  0.0000000E+00  0.0000000000E+00
272  0.170629236146697E+08   11.540955  4.260177  3.582191  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.076E-09  0.1185  3.582191   -6.588  3.316693  8.278921  0.0000000E+00  0.2001087E+00  5.9290224E-01  6.2665924E-13  1.0067137E-08  1.8893062E-01  1.8925592E-11  6.7557063E-08  1.7957091E-03  1.2694443E-02  5.147E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040861  0.0000000E+00  0.0000000000E+00
273  0.170703193216459E+08   11.539043  4.260557  3.582149  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.068E-09  0.1193  3.582149   -6.587  3.318722  8.279817  0.0000000E+00  0.1959249E+00  5.9351900E-01  6.4834245E-13  5.6256954E-10  1.9249731E-01  2.1790487E-11  2.2100358E-08  1.7957273E-03  1.2692975E-02  5.103E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040903  0.0000000E+00  0.0000000000E+00
274  0.170770811108812E+08   11.537292  4.260852  3.582055  0.6851612E+00  0.3007497E+00  1.3198674E-03  7.0893756E-05  2.4250668E-03  4.9313055E-03  8.1957298E-06  8.3068357E-06  1.8734618E-03  1.1966300E-04  1.061E-09  0.1195  3.582055   -6.586  3.320857  8.280727  0.0000000E+00  0.1917776E+00  5.9416142E-01  6.7126799E-13  2.2961340E-14  1.9600188E-01  1.3118985E-11  8.1142690E-11  1.7957454E-03  1.2691476E-02  5.063E-08  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.040937  0.0000000E+00  0.0000000000E+00
